mass,max_acceleration,yaw_inertia,length,max_steering_stiffness_front,max_steering_stiffness_rear,tyre_friction,cd,cross_sectional_area,opt_steer_kp,opt_steer_ki,opt_steer_kd,opt_speed_kp,opt_speed_ki,opt_speed_kd,best_speed_error,best_heading_error
2486.0,7.82423712955748,5822.0,2.7261447484676,118141.011904938,103872.121237332,0.636552286565718,0.394311240508502,1.98890012246631,484.848895593818,31.307964923557500,24.809630856503700,24.3869484236907,1364.18207888795,0.41277196816287700,47.8602181373093,4.49985399600596
3204.0,3.50486194112884,4062.0,2.41955523496371,141225.21579887000,116631.767013988,0.757388142387671,0.19539724432890000,2.68677980233794,838.263599307597,56.6809755951308,33.4661511762867,34.189239435407,1378.5199873142100,0.365100374250848,91.82220010253990,4.59874474313145
2950.0,4.75488818293178,6052.0,3.10186149179058,146470.662379526,111972.33982518100,0.9500070406295580,0.18843743228098800,3.70883026913118,640.034985164667,44.9707740752049,37.0311868544926,42.4090273999037,1480.86422698463,0.20499011905602400,58.592418020279300,4.56914593496577
2915.0,4.39907397450138,11400.0,3.43107244274808,147456.50685006300,106967.992749418,0.593673229401083,0.302680529016744,2.74547928543738,363.075220686708,25.7404923580219,17.4631612013038,23.3499320269547,733.345037341335,0.5259193070932650,98.7804193689354,4.51679186525597
1202.0,7.10290943372479,6492.0,3.94782424190351,40573.4050090624,39181.9826898823,0.609357162222909,0.42398637483600400,3.19938815143114,300.131389708396,22.4352348406241,19.76473861499,20.9899039190995,1406.0299885990700,0.42132047391335700,52.3566922671205,4.50887817619042
2172.0,3.18552627274897,9937.0,4.35745333214427,130502.506293879,70385.5396713132,1.18907661927073,0.29734139034440500,3.69637866915344,333.43032364145100,26.9106967822605,33.7089107615701,28.8837732104573,1456.1493097272500,0.44502158801627600,105.730971071876,4.62432300439724
2410.0,8.12626244552248,13797.0,4.78017646654518,132677.44818128900,111295.942623017,1.28084499288041,0.45698496719907100,3.55974347993275,341.244575253686,20.936776967385,17.8964765971442,55.926906267062800,1451.51346345406,0.0823577886246196,32.1852070561068,4.50247423553076
1150.0,1.80661504577419,4429.0,4.14165298950747,45871.9190537603,46046.8257789596,0.588706567515151,0.526620865697498,2.13013526501251,467.8992930057,26.4697610490818,35.4719430013366,27.0685621768694,1404.48302569305,0.360985891514329,306.252247237186,4.66308179153025
1527.0,1.97995952092026,3268.0,3.00684154954025,45989.939285138,82617.4482289702,1.1551453220653,0.539575777642558,2.70163060964515,683.711725188342,36.007928152337,34.4099261054343,33.6704346050999,1463.0602360609600,0.319055994172236,249.21999890567,4.80702180494002
2673.0,6.66633846284957,9474.0,4.0050823326715,99159.7121691419,133181.210108831,0.939228270142993,0.253916991114221,3.36907395760098,460.09855484059600,26.9812023537382,13.699852044707900,6.93930899938598,1475.76984169086,0.712302349837672,51.1804292710247,4.52360367434801
1914.0,8.38342912035862,6658.0,3.47031851791399,83522.6169634588,68058.9486519091,1.02915063403994,0.533580605107379,2.23018169914052,400.886851559134,28.9482971578337,18.1053775370425,22.4493160832091,1232.64068259191,0.368686093701992,38.680337646479,4.50039755344004
2351.0,4.63252913275339,10590.0,4.71220297157227,87134.6357013277,109435.69632017700,0.95564680855781,0.525218591992078,3.36959401434854,432.552259942418,26.8649041495671,24.91975357474,43.0746269505315,1491.57203168907,0.238687031187292,62.158785534192,4.56196660203326
1661.0,4.18308686804418,5708.0,3.58000093555754,81741.353850367,90170.2082509337,0.9666174027700120,0.5010634128971240,2.9268357461452,441.535732507023,27.364814064734600,29.4784372789277,42.7796629626492,1433.7370688420300,0.184367819105958,73.4140336446444,4.55994284757975
1717.0,1.34578262703246,3040.0,2.81532214379371,99424.9162799287,61026.4624284889,1.12061570826779,0.48213044246684700,1.83161177567908,484.852104270851,31.3113933517341,24.8255258536463,29.5429745352873,1442.6187585698100,0.43970807357927400,462.215152885055,5.22478814013508
4208.0,0.973413733958808,6637.0,2.63038247911172,119575.04001476300,213479.803585691,0.6131920905717290,0.23683695622106200,1.85407814006378,683.516885128142,35.3232809581902,42.6546904037359,17.1716335159321,1330.0590451978200,0.5593997705292240,631.187641622915,13.2670770572992
2256.0,1.15649550850489,4917.0,3.02677685207533,79173.43827669460,109072.39703948700,0.8549788607244530,0.503751828626805,3.47248957900885,583.014066394958,52.102621918764,38.4532000538048,17.156800866149000,1330.0585778667600,0.509815762571333,567.882087564963,11.4236686671599
982.0,1.22608730501386,2132.0,3.17139675999489,62734.4315636944,45229.5563294022,0.8761282435894010,0.21761860407437500,3.43360881833483,398.886011063374,43.6237395987996,38.0118422050076,49.9723393528249,1449.70109607988,0.14150804558176800,531.37285019237,10.3777628711617
3767.0,5.19575789477063,22693.0,4.22664160600546,170970.507605733,145221.970476074,1.0067316035951,0.46822865119390800,1.89601485850892,288.573147491458,19.9105718777835,21.243545298637700,43.2532313938312,1485.0879397782200,0.132092646204013,53.269536829365900,4.51449855117048
1786.0,3.81359684294405,2962.0,2.56339786848029,73226.4721809914,87727.2371067661,0.8256650014261200,0.33424906638010800,2.11165386916352,645.921271045167,40.8755500983279,22.031239555476000,47.469661239766100,1475.3553157587400,0.06440084473391420,86.9643717275844,4.57737716044856
4311.0,7.75819600794372,29757.0,4.58250485079926,213085.36293391800,187330.501416259,0.829001471130086,0.30149364585173500,2.77795653762601,274.246783536222,17.9508471898777,23.1950367374659,22.4957418069895,1456.00862507214,0.260266366213646,44.6093681180361,4.50194448866591
3519.0,5.83791387244374,8268.0,2.72625194212687,104287.36949089800,214823.56288914500,1.06427794170035,0.498466055280581,1.8906262420634,484.848920107523,31.3078693555674,24.809633076949600,29.1985889680188,1328.64313457149,0.314287931042845,49.0005381816528,4.53497612231799
4348.0,8.55742191510211,23475.0,4.28229885782125,136763.410938579,211767.483230089,0.9530502049129890,0.46957091871293200,3.34925264576279,317.907294957947,19.9545373521579,23.2381741381879,17.1532065028686,1330.05848033117,0.30578045036114100,39.050884211726700,4.50629819763054
2890.0,7.35380667539895,11635.0,3.68831933648801,172083.032550225,90698.7365011937,0.81258366827935,0.373373756939856,3.28063145801449,367.56848762315500,27.5987512956724,17.9952889666273,17.1518750229608,1330.05845628653,0.31207909745655000,48.7087427977144,4.50599003004927
1125.0,3.53582961829155,5539.0,3.91044454110537,49196.3999988602,37510.4880446757,0.760469130869417,0.46649892397248200,3.0767091092789,325.386908380518,23.8880406528436,19.4750026887608,23.688903234149000,1484.73535724965,0.24496397097496400,102.69590845361200,4.5273196416468
